"","Symbol","Price/Book Ratio","CurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Market.Capitalization","Earnings.Share","Shares.Outstanding","date","cash","netReceivables","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","goodWill","intangibleAssets","otherAssets","deferredLongTermAssetCharges","totalAssets","otherCurrentLiab","otherLiab","minorityInterest","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","capitalSurplus","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","otherCurrentAssets","accountsPayable","deferredLongTermLiab","shortLongTermDebt","shortTermInvestments","inventory","longTermDebt","X.ticker."
"1024","DSGX",49.426436118082,1.96658277850339,75.255104,73.77,1.49211647861503,"The Descartes Systems Group Inc",6243497984,0.98,84657600,"2021-10-31",171079000,51939000,246932000,NA,22030000,616357000,248756000,33391000,15196000,1167466000,58139000,43134000,NA,125564000,176034000,535505000,-16582000,1430000,471079000,1430000,991432000,126319000,13020000,9875000,15800000,NA,NA,813000,NA,"DSGX"
"1025","DSKE",-4.81147654952077,1.63830734966592,12.2179985,9.76,-2.00354300656272,"Daseke, Inc.",602396864,0.789,62489300,"2021-09-30",143600000,190700000,367800000,NA,508700000,140100000,88600000,4500000,NA,1109700000,26300000,92800000,NA,224500000,941200000,NA,-282600000,-1e+05,386200000,-1e+05,103500000,-125200000,9800000,16100000,NA,55700000,NA,3500000,505600000,"DSKE"
"1026","DSP",2.6870362944709,5.1333895747822,NA,8.65,3.10006971949031,"Viant Technology Inc.",112310056,-0.461,13482600,"2021-09-30",242610000,69612000,316417000,NA,22650000,12422000,2093000,388000,NA,353970000,24756000,6003000,212516000,61639000,85142000,61000,-15760000,-7239000,79250000,NA,56312000,41797000,NA,24652000,NA,NA,NA,NA,17500000,"DSP"
"1027","DSWL",0.713532553879554,3.33984478515995,5.832106,3.97,5.54985190019579,"Deswell Industries, Inc.",63103392,0.679,15935200,"2021-09-30",17379000,17502000,88222000,308000,27246000,NA,NA,NA,NA,115776000,4219000,923000,NA,26415000,27338000,53202000,24768000,2495000,7973000,5316000,88438000,88438000,NA,12157000,NA,NA,28929000,20992000,NA,"DSWL"
"1028","DTEA",2.13973652585992,3.0844952456028,2.467264,3.69,1.67310318664643,"DAVIDsTEA Inc.",94368800,1.451,26360000,"2021-10-30",13367000,4602000,62606000,NA,4514000,NA,2638000,NA,NA,69758000,5559000,NA,NA,20297000,23017000,113406000,-71726000,2862000,2199000,2862000,46741000,44103000,NA,13958000,NA,NA,NA,39802000,NA,"DTEA"
"1029","DTIL",3.7578628344856,5.01845099383139,NA,6.22,1.63523803098048,"Precision BioSciences, Inc.",373415072,-0.561,60767300,"2021-09-30",160471000,488000,183048000,812000,37049000,NA,2074000,4216000,NA,227199000,23856000,82315000,NA,36475000,125756000,NA,-294385000,-952000,396780000,NA,101443000,99369000,898000,486000,NA,NA,NA,NA,NA,"DTIL"
"1030","DTOC",-20.0116597979943,4.60886729733192,NA,9.73,-0.609019940029985,"Digital Transformation Opportun",406453120,NA,33350000,"2021-09-30",882897,NA,1367073,NA,NA,NA,NA,333714632,NA,335081705,NA,355095902,NA,296618,355392520,834,-20311649,NA,NA,NA,-20310815,-20310815,NA,296618,NA,NA,NA,NA,NA,"DTOC"
"1031","DTSS",5.79588939479204,2.13547746489978,NA,1.39,0.234649060284353,"Datasea Inc.",32628168,-0.239,23991300,"2021-09-30",5805362,995352,7393969,NA,1421190,NA,1090233,263222,NA,10168614,549576,NA,-354297,3462443,3803142,23916,-13503092,268553,19930392,268553,6719769,5629536,257058,749866,NA,NA,NA,204663,NA,"DTSS"
"1032","DTST",1.53292250096121,5.24941285097259,76.585365,3.23,2.04837495554885,"Data Storage Corporation",21015204,0.041,6692740,"2021-09-30",12889032,1837053,15248043,NA,2505731,6610021,2355463,72153,NA,26791411,379526,429619,-101063,2904714,4217749,6693,-15521578,NA,38189610,NA,22674725,13709241,NA,1287525,NA,NA,NA,NA,NA,"DTST"
"1033","DUNE",-14.5414866690701,1.30380723521815,NA,0,-0.85112515942029,"Dune Acquisition Corporation",213496784,NA,17250000,"2021-09-30",240149,NA,398789,NA,NA,NA,NA,172521417,NA,172920206,28390,187296250,NA,305865,187602115,431,-14682340,NA,NA,NA,-14681909,-14681909,NA,26196,NA,NA,NA,NA,NA,"DUNE"
"1034","DUO",0.0361253881550634,1.23615682612969,NA,0.41,11.3493590225281,"Fangdd Network Group Ltd.",32737188,-1.293,79846800,"2021-09-30",606368000,1314904000,2308958000,NA,NA,NA,NA,484809000,NA,2793767000,34240000,25409000,-5704000,1867852000,1893261000,906210000,NA,NA,NA,NA,906210000,906210000,373536000,1388756000,NA,NA,14150000,NA,NA,"DUO"
"1035","DUOL",7.06544373572442,6.04535455420954,NA,100.44,32.0664311759344,"Duolingo, Inc.",3578979328,-3.059,15796800,"2021-09-30",549440000,20737000,596344000,NA,16241000,NA,4184000,1008000,NA,617777000,83877000,NA,NA,98645000,107046000,4000,-153397000,NA,664124000,NA,510731000,506547000,19726000,8708000,NA,NA,NA,NA,NA,"DUOL"
"1036","DUOT",-3.67249592841782,0.956726032239647,NA,5.7,-1.4976190871829,"Duos Technologies Group, Inc.",19859400,-1.755,3610800,"2021-09-30",2257971,634524,3537373,NA,391257,NA,67824,6e+05,NA,4596454,1356650,NA,NA,3697373,3731233,3612,-45297490,-157452,40111551,NA,-5339779,-5407603,NA,978170,NA,NA,NA,NA,NA,"DUOT"
"1037","DVAX",25.1256377341182,1.61205063003961,NA,13.88,0.545259770574897,"Dynavax Technologies Corporatio",1643342336,-0.34,119952000,"2021-09-30",246351000,252762000,852670000,NA,61023000,2171000,NA,3847000,NA,919711000,489505000,68048000,NA,528935000,852135000,120000,-1317130000,-1528000,1386114000,-1528000,67576000,65405000,NA,3596000,NA,NA,167804000,67297000,220223000,"DVAX"
"1038","DWAC",-296.875650531945,6.98044527057637,NA,73.04,-0.292437623221612,"Digital World Acquisition Corp.",2606889728,NA,30027200,"2021-09-30",1494632,NA,1494632,NA,NA,NA,NA,293250902,NA,294745534,54075,303312500,NA,214117,303526617,846,-8781929,NA,NA,NA,-8781083,-8781083,NA,NA,NA,NA,NA,NA,NA,"DWAC"
"1039","DWSN",0.802309306516305,8.76913970007893,NA,2.34,2.91034896950165,"Dawson Geophysical Company",55208508,-1.273,23643900,"2021-09-30",36018000,325000,44442000,NA,33644000,NA,394000,NA,NA,78480000,96000,19000,NA,5068000,9274000,237000,-85037000,-1095000,155101000,-1095000,69206000,68812000,5210000,1557000,NA,203000,583000,NA,NA,"DWSN"
"1040","DXCM",21.6465560168518,4.97509865287794,87.98802,471.63,21.5513505705619,"DexCom, Inc.",45215326208,5.302,96922000,"2021-09-30",1444300000,529100000,3656200000,NA,833500000,23900000,23400000,238900000,216300000,4775900000,48800000,40700000,NA,734900000,2639800000,1e+05,-2.8e+07,-158100000,2322100000,1400000,2136100000,2088800000,NA,2.1e+08,NA,NA,1253600000,351300000,1703500000,"DXCM"
"1041","DXLG",8.4901283300775,0.980766143596741,9.64892,6.23,0.736443545072248,"Destination XL Group, Inc.",395495648,0.648,63254000,"2021-10-30",6937000,1604000,97751000,NA,164453000,NA,1150000,567000,NA,263921000,NA,4268000,NA,99668000,216188000,768000,-173788000,-98686000,319439000,-6028000,47733000,46583000,NA,29765000,NA,NA,NA,82284000,NA,"DXLG"
"1042","DXPE",-15.5970927184002,2.17574395215803,40.686428,26.22,-1.67210649259224,"DXP Enterprises, Inc.",489015648,0.641,18750600,"2021-09-30",63043000,234437000,410391000,NA,104989000,308880000,83589000,5108000,NA,912957000,49126000,11598000,208000,188621000,551617000,195000,201626000,-46712000,206007000,-17538000,361116000,-31353000,91000,91385000,NA,3300000,NA,106376000,315920000,"DXPE"
"1043","DXYN",1.2262298475247,2.17110520319028,11.96162,5.71,4.88582128902289,"The Dixie Group, Inc.",88624536,0.469,14792600,"2021-09-25",1245000,41970000,142913000,NA,67773000,NA,NA,24384000,NA,235070000,16932000,22792000,NA,65825000,162796000,47393000,-132568000,-71000,157520000,-71000,72274000,72274000,10404000,21448000,NA,1193000,NA,83194000,44876000,"DXYN"
"1044","DYAI",5.25680772525447,12.0086686650378,NA,4.15,0.779941023960797,"Dyadic International, Inc.",115124720,-0.391,28079200,"2021-09-30",13660611,254425,23572200,284709,NA,NA,NA,6143,NA,23863052,162680,NA,NA,1962932,1962932,40333,-59532742,-18929915,100322444,NA,21900120,21900120,NA,957802,NA,NA,9087199,NA,NA,"DYAI"
"1045","DYN",1.21568225328169,18.18573080382,NA,9.73,8.03663991771544,"Dyne Therapeutics, Inc.",503433472,-2.557,51528500,"2021-09-30",229042000,NA,424655000,NA,39915000,NA,NA,2308000,NA,466878000,NA,NA,NA,23351000,52762000,6000,-176688000,-34000,590832000,-34000,414116000,414116000,383000,7088000,NA,NA,178481000,NA,NA,"DYN"
"1046","DYNS",-44.5014709957446,12.8647144653307,NA,9.86,-0.27481410891611,"Dynamics Special Purpose Corp.",290031840,NA,23715500,"2021-09-30",984544,NA,1657567,NA,NA,NA,NA,230003925,NA,231661492,NA,238050000,NA,128846,238178846,647,-6518001,NA,NA,NA,-6517354,-6517354,NA,85,NA,NA,NA,NA,NA,"DYNS"
"1047","DYNT",2.78630389981509,2.5445832782784,7.7362204,1.01,0.352617694164355,"Dynatronics Corporation",17422084,0.127,17732400,"2021-09-30",5341968,7396270,21780699,NA,5403241,7116614,4752400,404779,NA,39457733,380349,1246070,NA,8559633,13355173,32914949,-14793177,NA,NA,NA,18121772,6252758,151197,4379533,NA,13610,NA,7188705,1998,"DYNT"
"1048","DZSI",3.62418685990671,2.23687257510817,NA,15.58,4.26578458511084,"DZS Inc.",421108768,-1.835,27238600,"2021-09-30",45505000,100673000,220238000,NA,22188000,6145000,5409000,9982000,1156000,263962000,11985000,25062000,NA,98458000,136214000,27000,-84716000,-6159000,218596000,-6159000,127748000,116194000,6884000,67953000,NA,NA,NA,58270000,NA,"DZSI"
"1049","EA",28.0649927046317,1.31548311990687,48.138126,130.96,4.65686967836836,"Electronic Arts Inc.",36961595392,2.715,282808000,"2021-09-30",1.63e+09,1.031e+09,3.39e+09,NA,5.16e+08,5.459e+09,1.08e+09,2.574e+09,2.139e+09,1.3019e+10,1.52e+09,4.59e+08,NA,2.577e+09,5.163e+09,3e+06,7.855e+09,-2e+06,NA,-2e+06,7.856e+09,1.317e+09,3.11e+08,1.36e+08,NA,NA,3.42e+08,NA,1.877e+09,"EA"
"1050","EAC",-13.8528421042651,1.77916979774446,NA,10.5,-0.87888097826087,"Edify Acquisition Corp.",336029984,NA,27600000,"2021-09-30",67944,NA,613214,NA,NA,NA,NA,276019134,NA,276632348,NA,300544800,NA,344663,300889463,690,-24257805,NA,NA,NA,-24257115,-24257115,NA,344663,NA,NA,NA,NA,NA,"EAC"
"1051","EAR",1.24677618667869,8.23990645002462,NA,5.72,4.40736675080037,"Eargo, Inc.",215749632,-1.651,39262900,"2021-06-30",179354000,15361000,200823000,NA,10763000,873000,1990000,1086000,NA,215535000,10303000,NA,NA,24372000,39626000,4000,-232001000,NA,407906000,NA,175909000,173046000,NA,6764000,NA,NA,NA,3202000,15045000,"EAR"
"1052","EAST",-10.8795795548228,1.83663215590743,NA,1.74,-0.156256038336189,"Eastside Distilling, Inc.",26393860,-0.399,15525800,"2021-09-30",2770000,1338000,12063000,NA,3336000,NA,13728000,313000,NA,29440000,20000,46000,NA,6568000,18138000,1000,-56352000,NA,67653000,NA,11302000,-2426000,NA,1399000,185000,3895000,NA,6058000,10941000,"EAST"
"1053","EBAC",-25.5367261720234,5.05577423074795,NA,9.8,-0.472020908561003,"European Biotech Acquisition Co",159230400,NA,13209900,"2021-09-30",1076146,NA,1188112,NA,NA,NA,NA,127553594,NA,128741706,NA,134742054,NA,235001,134977055,365,-6235714,NA,NA,NA,-6235349,-6235349,NA,152000,NA,NA,NA,NA,NA,"EBAC"
"1054","EBAY",5.92238075485009,3.35271903323263,3.5211422,64.72,10.8689406901651,"eBay Inc.",40295878656,18.281,626003968,"2021-09-30",1.244e+09,6.6e+08,1.7756e+10,9.33e+08,1.563e+09,4.138e+09,3e+06,4.864e+09,3.297e+09,2.9257e+10,1.82e+09,5.065e+09,NA,5.296e+09,1.8312e+10,2e+06,3.423e+10,-4.0037e+10,1.675e+10,5.22e+08,1.0945e+10,6.804e+09,2.535e+09,2.65e+08,NA,1.356e+09,1.3317e+10,NA,7.727e+09,"EBAY"
"1055","EBC",1.33874512972533,0.109500292595794,50.71926,21.93,16.328724873901,"Eastern Bankshares, Inc.",4082530048,0.431,186758000,"2021-09-30",1223961000,15200000,1497511000,5785446000,119244000,372472000,7300000,9679250000,34135000,17461223000,NA,246809000,NA,13675863000,14031931000,1868000,1747300000,-177041000,1857165000,-177041000,3429292000,3049520000,29557000,13649964000,NA,NA,NA,NA,30072000,"EBC"
"1056","EBET",30.2027094905056,5.10030183505665,NA,13.49,0.445324273022997,"Esports Technologies, Inc.",190609360,-1.334,14171700,"2021-09-30",9064859,21636,9947644,NA,172915,NA,3941028,904,NA,14062491,58789,463925,NA,1950403,3810461,13315,-16649550,53911,26834354,53911,10252030,6311002,196899,1721103,NA,NA,NA,NA,1396133,"EBET"
"1057","EBIX",-2.76566949925081,1.97475112217235,14.457627,35.32,-12.3369765442712,"Ebix, Inc.",1055788800,2.36,30943400,"2021-09-30",87671000,171031000,355471000,7574000,65060000,940600000,87231000,93896000,66508000,1549832000,62677000,38919000,45621000,180008000,858128000,3068000,746104000,-118083000,14994000,-118083000,646083000,-381748000,15120000,62265000,952000,26509000,13342000,NA,630908000,"EBIX"
"1058","EBMT",1.22331566596416,0.120516118831189,9.087137,24.1,19.6923828628026,"Eagle Bancorp Montana, Inc.",163686976,2.651,6794810,"2021-09-30",94940000,NA,146342000,241735000,66537000,20798000,14860000,916651000,NA,1406923000,NA,1256000,NA,1214294000,1250400000,71000,84505000,-9010000,80957000,-1379000,156523000,133806000,48277000,1194549000,NA,NA,NA,117000,34850000,"EBMT"
"1059","EBON",0.576935195634837,10.381378194917,NA,1.04,2.37953496156885,"Ebang International Holdings In",191112704,-0.186,139210000,"2021-06-30",278195874,7000661,302589290,NA,35488025,NA,22410188,29055554,70170,389543057,10676755,NA,6115321,29147314,29762486,23826,-31112218,-8256547,393010189,-8256547,353665250,331255062,4665683,5084440,NA,NA,6882081,5844991,NA,"EBON"
"1060","EBTC",1.5524248718039,0.168386772549956,12.827988,44.99,28.3427564187841,"Enterprise Bancorp Inc",529196800,3.43,12027200,"2021-09-30",644377000,NA,676834000,821386000,69107000,5656000,NA,2878449000,15720000,4451432000,NA,NA,NA,4019520000,4104892000,120000,233137000,13664000,99619000,13664000,346540000,340884000,17740000,3970936000,NA,5585000,NA,NA,61964000,"EBTC"
"1061","ECOL",-3.4210202059953,2.01353761647454,NA,32.11,-9.35393481275565,"US Ecology, Inc.",1008393600,-2.913,31512300,"2021-09-30",71432000,279468000,382699000,8506000,495667000,413101000,497636000,21314000,NA,1818923000,25757000,214238000,NA,190063000,1202950000,315000,-186679000,-18263000,820600000,-7344000,615973000,-294764000,NA,66402000,NA,3359000,NA,NA,754571000,"ECOL"
"1062","ECOR",1.26792433440586,7.29840879519779,NA,0.725,0.57258938113061,"electroCore, Inc.",51326528,-0.352,70697696,"2021-09-30",37995008,329778,41884539,NA,710756,NA,NA,4975454,NA,47570749,320000,NA,635610,5738859,6454389,70442,-119261417,-124717,159796442,-124717,40480750,40480750,NA,1250534,NA,NA,1001080,1082325,NA,"ECOR"
"1063","ECPG",3.97081716088165,14.5724419129158,6.3920975,63.54,15.8884178233584,"Encore Capital Group Inc",1846751616,9.87,29271700,"2021-09-30",158243000,3113090000,3295208000,17286000,193059000,895515000,38224000,110674000,34473000,4549966000,NA,128796000,NA,226126000,3151146000,296000,1352825000,-59627000,105326000,-59627000,1398820000,465081000,NA,214486000,NA,11640000,NA,NA,2788221000,"ECPG"
"1064","EDAP",4.60419987726834,4.3372007242975,1575,6.37,1.3683159349969,"EDAP TMS S.A.",210080432,0.004,33346100,"2021-09-30",45411000,10153000,64672000,NA,4927000,2412000,NA,1675000,NA,73686000,4966000,4177000,NA,14911000,25646000,48040000,NA,NA,NA,NA,48040000,45628000,NA,8586000,NA,NA,NA,8523000,5271000,"EDAP"
"1065","EDIT",2.65239194674792,11.1499007994971,NA,22.98,8.57904828784539,"Editas Medicine, Inc.",1556407680,-3.231,68398496,"2021-09-30",259884000,251000,567608000,99198000,43432000,NA,NA,6781000,NA,717019000,22705000,60888000,NA,50907000,130225000,7000,-816263000,-64000,1403114000,-64000,586794000,586794000,NA,3402000,NA,NA,297957000,NA,NA,"EDIT"
"1066","EDNC",-12.5266687654104,10.8685515505884,NA,10,-1.0031398,"Endurance Acquisition Corp.",251320000,NA,2e+07,"2021-09-30",667567,NA,1321605,NA,NA,NA,NA,201602067,NA,202923672,121599,222864869,NA,121599,222986468,575,-20063371,NA,NA,NA,-20062796,-20062796,NA,NA,NA,NA,NA,NA,NA,"EDNC"
"1067","EDRY",0.85598600179391,1.27966906451416,3.4088867,19,22.1382126998302,"EuroDry Ltd.",53899296,5.559,2844290,"2021-09-30",17015316,2603653,24152488,NA,130622048,NA,NA,1950000,NA,156724536,5497979,NA,NA,18874011,80696326,28442,-4290679,NA,67229734,NA,62967497,62967497,3640570,999725,NA,11395227,NA,784958,61822315,"EDRY"
"1068","EDSA",7.3316814549219,8.28898707709183,NA,5.79,0.789709663579608,"Edesa Biotech, Inc.",78272496,-1.004,13518800,"2021-09-30",7839259,3302827,12090731,NA,111560,NA,2382364,NA,NA,14584655,NA,47202,NA,1458650,1526364,34887721,-26495629,-205262,4871461,-205262,13058291,10675927,NA,1379842,NA,NA,NA,NA,NA,"EDSA"
"1069","EDTK",0.519536850280313,2.52020441347271,NA,1.03,1.94403919463087,"Skillful Craftsman Education Te",15049000,-0.076,14900000,"2021-09-30",23712359,50246,26852463,306498,12462098,4581112,17144418,NA,NA,61346589,9558168,NA,NA,10654875,10654875,2980,31121403,1511924,18055407,1511924,50691714,28966184,186325,122119,NA,NA,NA,NA,NA,"EDTK"
"1070","EDTX",-15.306716570573,1.94132968133805,200.40001,10.04,-0.818268260869565,"EdtechX Holdings Acquisition Co",144037504,0.05,11500000,"2021-09-30",642635,NA,765476,NA,NA,NA,NA,116778424,NA,117543900,NA,126559680,NA,394305,126953985,288,-9410373,NA,NA,NA,-9410085,-9410085,NA,51908,NA,NA,NA,NA,NA,"EDTX"
"1071","EDUC",1.62269754560128,1.60888658030653,6.9488688,8.37,5.10877716845158,"Educational Development Corpora",72183104,1.193,8707250,"2021-08-31",921200,3894400,70930500,NA,31186400,NA,NA,887000,NA,103003900,5372300,155400,NA,44086700,58520500,2540400,43290900,-12725800,11377900,NA,44483400,44483400,NA,18519000,NA,1645200,NA,64707400,14278400,"EDUC"
"1072","EEFT",9.05572365672445,1.84942057444635,47.179394,128.43,14.0563039200848,"Euronet Worldwide, Inc.",6728040448,2.698,52856000,"2021-09-30",1718152000,152564000,3038291000,NA,516054000,646178000,102238000,223557000,NA,4526318000,1075062000,79243000,81000,1642834000,3034861000,1270000,1087007000,-857184000,1260283000,-154048000,1491376000,742960000,963526000,168792000,NA,NA,NA,NA,1197495000,"EEFT"
"1073","EEIQ",1.90002589725138,2.2738922214375,NA,2.6,1.36834974760199,"Elite Education Group Internati",28378688,-0.118,10915300,"2021-09-30",16537174,1484043,19582064,NA,4106518,NA,NA,321057,321057,24009639,7830108,NA,NA,8611694,9073691,16528,3654441,-2e+05,11464979,-2e+05,14935948,14935948,NA,148761,NA,NA,NA,NA,NA,"EEIQ"
"1074","EFOI",3.39010373167481,1.4111746179867,NA,2.46,0.716792235334577,"Energy Focus, Inc.",15262247,-1.264,6280760,"2021-09-30",381000,1628000,12098000,NA,1007000,NA,NA,NA,NA,13105000,242000,NA,NA,8573000,8603000,NA,-136110000,-3000,140615000,-3000,4502000,4502000,NA,2606000,NA,1602000,913000,7755000,NA,"EFOI"
"1075","EFSC",1.81040412092803,0.131352435930296,14.319561,49.73,27.375104893647,"Enterprise Financial Services C",1901726336,3.461,38372200,"2021-09-30",1368212000,NA,1453899000,1717442000,48697000,365415000,23777000,9278786000,NA,12888016000,NA,101305000,NA,11068687000,11448381000,404000,461711000,-53626000,1031146000,19902000,1439635000,1050443000,57743000,10827775000,NA,NA,7009000,3493000,278389000,"EFSC"
"1076","EFSCP",NA,0.131352435930296,7.3678126,25.5,NA,"Enterprise Financial Services C",NA,3.461,NA,"2021-09-30",1368212000,NA,1453899000,1717442000,48697000,365415000,23777000,9278786000,NA,12888016000,NA,101305000,NA,11068687000,11448381000,404000,461711000,-53626000,1031146000,19902000,1439635000,1050443000,57743000,10827775000,NA,NA,7009000,3493000,278389000,"EFSCP"
"1077","EFTR",-37.4816137697223,1.27173279823937,NA,7.42,-0.189959798571772,"eFFECTOR Therapeutics, Inc.",287446496,-0.1,40371700,"2021-09-30",54768000,1100000,58941000,NA,45000,NA,NA,950000,NA,59936000,43601000,1495000,NA,46347000,67605000,4000,-139950000,NA,132277000,NA,-7669000,-7669000,NA,321000,NA,NA,NA,NA,19763000,"EFTR"
